idDelegacia;municipio_circuns;idMunicipio;UF_Sede;SEDE;Delegacia;delegacia_code;UF_Municipio
9;Central;238;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Cícero Dantas;239;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Cipó;240;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Conceição da Feira;241;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Conceição do Almeida;242;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Conceição do Coité;243;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Conceição do Jacuípe;244;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Conde;245;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Coração de Maria;246;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Coronel João Sá;247;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Cravolândia;248;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Crisópolis;249;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Cruz das Almas;250;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Dias dÁvila;251;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Dom Macedo Costa;252;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Elísio Medrado;253;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Entre Rios;254;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Esplanada;255;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Fátima;256;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Feira de Santana;257;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Gavião;258;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Gentio do Ouro;259;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Governador Mangabeira;260;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Heliópolis;261;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Iaçu;262;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ibipeba;263;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ibiquera;264;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ibititá;265;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ichu;266;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Inhambupe;267;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ipecaetá;268;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ipirá;269;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Irajuba;270;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Iraquara;271;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Irará;272;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Irecê;273;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itaberaba;274;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itaeté;275;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itaguaçu da Bahia;276;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itanagra;277;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itaparica;278;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itapicuru;279;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Itatim;280;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Jaguaripe;281;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Jandaíra;282;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Jiquiriçá;283;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;João Dourado;284;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Jussara;285;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Laje;286;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Lajedinho;287;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Lamarão;288;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Lapão;289;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Lauro de Freitas;290;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Lençóis;291;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Macajuba;292;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Madre de Deus;293;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mairi;294;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Maragogipe;295;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Marcionílio Souza;296;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mata de São João;297;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Milagres;298;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mucugê;299;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mulungu do Morro;300;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mundo Novo;301;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Muniz Ferreira;302;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Muritiba;303;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Mutuípe;304;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nazaré;305;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nordestina;306;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nova Fátima;307;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nova Itarana;308;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nova Redenção;309;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Nova Soure;310;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Novo Horizonte;311;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Novo Triunfo;312;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Olindina;313;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ouriçangas;314;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Palmeiras;315;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Paripiranga;316;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Pé de Serra;317;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Pedrão;318;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Pintadas;319;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Piritiba;320;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Planaltino;321;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Pojuca;322;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Presidente Dutra;323;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Queimadas;324;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Quijingue;325;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Rafael Jambeiro;326;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Retirolândia;327;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Riachão do Jacuípe;328;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ribeira do Amparo;329;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ribeira do Pombal;330;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Rio Real;331;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ruy Barbosa;332;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Salinas da Margarida;333;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Salvador;334;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santa Bárbara;335;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santa Inês;336;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santaluz;337;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santa Teresinha;338;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santanópolis;339;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santo Amaro;340;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santo Antônio de Jesus;341;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Santo Estevão;342;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Domingos;343;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Felipe;344;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Félix;345;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Francisco do Conde;346;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Gabriel;347;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Gonçalo dos Campos;348;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Miguel das Matas;349;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;São Sebastião do Passé;350;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Sapeaçu;351;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Sátiro Dias;352;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Saubara;353;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Seabra;354;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Serra Preta;355;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Serrinha;356;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Simões Filho;357;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Sítio do Quinto;358;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Souto Soares;359;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Tanquinho;360;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Tapiramutá;361;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Teodoro Sampaio;362;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Teofilândia;363;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Terra Nova;364;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Tucano;365;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Ubaíra;366;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Uibaí;367;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Utinga;368;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Valença;369;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Valente;370;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Várzea da Roça;371;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Varzedo;372;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Vera Cruz;373;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
9;Wagner;374;BA;SALVADOR;Superintendência Regional de Polícia Federal na Bahia;SR/DPF/BA;BA
10;Almadina;375;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Arataca;376;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Aurelino Leal;377;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Barra do Rocha;378;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Barro Preto;379;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Buerarema;380;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Cairu;381;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Camacan;382;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Camamu;383;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Canavieiras;384;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Coaraci;385;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Firmino Alves;386;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Floresta Azul;387;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Gandu;388;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Gongogi;389;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ibicaraí;390;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ibicuí;391;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ibirapitanga;392;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ibirataia;393;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Igrapiúna;394;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Iguaí;395;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ilhéus;396;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ipiaú;397;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itabuna;398;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itacaré;399;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itagibá;400;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itaju do Colônia;401;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itajuípe;402;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itapé;403;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itapitanga;404;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Itororó;405;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ituberá;406;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Jussari;407;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Maraú;408;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Mascote;409;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Nilo Peçanha;410;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Nova Canaã;411;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Pau Brasil;412;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Piraí do Norte;413;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Potiraguá;414;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Presidente Tancredo Neves;415;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Santa Cruz da Vitória;416;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Santa Luzia;417;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;São José da Vitória;418;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Taperoá;419;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Teolândia;420;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ubaitaba;421;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Ubatã;422;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Una;423;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Uruçucá;424;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
10;Wenceslau Guimarães;425;BA;ILHÉUS;Delegacia de Polícia Federal em Ilhéus/BA;DPF/ILS/BA;BA
11;Abaré;426;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Afrânio;427;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;PE
11;Andorinha;428;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Antônio Gonçalves;429;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Caém;430;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Caldeirão Grande;431;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Campo Alegre de Lourdes;432;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Campo Formoso;433;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Cansanção;434;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Canudos;435;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Capim Grosso;436;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Casa Nova;437;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Chorrochó;438;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Curaçá;439;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Dormentes;440;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;PE
11;Euclides da Cunha;441;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Filadélfia;442;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Glória;443;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Itiúba;444;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Jacobina;445;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Jaguarari;446;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Jeremoabo;447;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Juazeiro;448;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Lagoa Grande;449;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;PE
11;Macururé;450;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Miguel Calmon;451;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Mirangaba;452;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Monte Santo;453;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Morro do Chapéu;454;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Ourolândia;455;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Paulo Afonso;456;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Pedro Alexandre;457;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Petrolina;458;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;PE
11;Pilão Arcado;459;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Pindobaçu;460;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Ponto Novo;461;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
11;Quixabeira;462;BA;JUAZEIRO;Delegacia de Polícia Federal em Juazeiro/BA;DPF/JZO/BA;BA
