UF;UNIDADE;UNIDADE_PADRAO_AEROPORTUARIO;CIDADE_APREENSAO;DATA;DROGA;QUANTIDADE;UNIDADE_MEDIDA;ORIGEM;lat;lon
MT;SR/PF/MT;CGB;CUIABA;07/12/2023;cocaina;4220;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;07/12/2023;cocaina;1000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/12/2023;cocaina;1000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/13/2023;cocaina;3202;gramas;aeroporto;-23,43555641;-46,47305679
BA;SR/PF/BA;SSA;SALVADOR;07/14/2023;cocaina;2330;gramas;aeroporto;-12,9086113;-38,32249832
AM;SR/PF/AM;MAO;MANAUS;07/15/2023;maconha;1950;gramas;aeroporto;-3,038609982;-60,04970169
PR;SR/PF/PR;CWB;CURITIBA;07/15/2023;cocaina;4080;gramas;aeroporto;-25,5284996;-49,17580032
SP;SR/PF/SP;GRU;GUARULHOS;07/15/2023;maconha;7831;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/17/2023;cocaina;4359;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;07/17/2023;maconha;5070;gramas;aeroporto;-23,00740051;-47,1344986
ES;SR/PF/ES;VIX;VITORIA;07/18/2023;maconha;10620;gramas;aeroporto;-20,25805664;-40,2863884
MS;SR/PF/MS;CGR;CAMPO GRANDE;07/18/2023;cocaina;3925;gramas;aeroporto;-20,46870041;-54,67250061
SP;SR/PF/SP;GRU;GUARULHOS;07/18/2023;cocaina;1000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/18/2023;cocaina;1000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/18/2023;cocaina;3986;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;07/19/2023;maconha;4610;gramas;aeroporto;-3,038609982;-60,04970169
SP;SR/PF/SP;GRU;GUARULHOS;07/19/2023;cocaina;15964;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/19/2023;cocaina;1196;gramas;aeroporto;-23,43555641;-46,47305679
MT;SR/PF/MT;CGB;CUIABA;07/20/2023;cocaina;5200;gramas;aeroporto;-15,65289974;-56,11669922
MT;SR/PF/MT;CGB;CUIABA;07/20/2023;cocaina;5250;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;07/20/2023;cocaina;2066;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/20/2023;cocaina;2283;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;07/21/2023;maconha;2440;gramas;aeroporto;-3,038609982;-60,04970169
AM;SR/PF/AM;MAO;MANAUS;07/21/2023;maconha;2440;gramas;aeroporto;-3,038609982;-60,04970169
PE;SR/PF/PE;REC;RECIFE;07/21/2023;maconha;7620;gramas;aeroporto;-8,126489639;-34,92359924
SP;SR/PF/SP;GRU;GUARULHOS;07/21/2023;cocaina;3762;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;07/21/2023;maconha;3015;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;07/21/2023;cocaina;3547;gramas;aeroporto;-23,00740051;-47,1344986
MG;SR/PF/MG;CNF;BELO HORIZONTE;07/22/2023;maconha;3035;gramas;aeroporto;-19,62444305;-43,9719429
MG;SR/PF/MG;CNF;BELO HORIZONTE;07/22/2023;maconha;3035;gramas;aeroporto;-19,62444305;-43,9719429
SP;SR/PF/SP;GRU;GUARULHOS;07/22/2023;cocaina;23131;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/22/2023;cocaina;1088;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/23/2023;cocaina;2014;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2023;cocaina;566;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2023;cocaina;18600;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2023;cocaina;5939;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2023;cocaina;34176;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/24/2023;cocaina;5687;gramas;aeroporto;-23,43555641;-46,47305679
PB;SR/PF/PB;JPA;JOAO PESSOA;07/25/2023;cocaina;2965;gramas;aeroporto;-7,145833015;-34,94861221
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;07/27/2023;cocaina;8330;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;07/27/2023;cocaina;1936;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/27/2023;cocaina;2008;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/27/2023;cocaina;22595;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/28/2023;cocaina;2257;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/28/2023;cocaina;2311;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/29/2023;cocaina;2378;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;07/29/2023;cocaina;2013;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;07/30/2023;maconha;2910;gramas;aeroporto;-3,038609982;-60,04970169
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;07/30/2023;cocaina;4000;gramas;aeroporto;-22,80999947;-43,25055695
AM;SR/PF/AM;MAO;MANAUS;07/31/2023;maconha;7870;gramas;aeroporto;-3,038609982;-60,04970169
AM;SR/PF/AM;MAO;MANAUS;07/31/2023;maconha;4850;gramas;aeroporto;-3,038609982;-60,04970169
MG;SR/PF/MG;CNF;BELO HORIZONTE;07/31/2023;cocaina;3196;gramas;aeroporto;-19,62444305;-43,9719429
MT;SR/PF/MT;CGB;CUIABA;07/31/2023;cocaina;6460;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;07/31/2023;cocaina;4810;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/02/2023;cocaina;2712;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;08/03/2023;maconha;2000;gramas;aeroporto;-3,038609982;-60,04970169
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2023;cocaina;2008;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2023;cocaina;2027;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2023;cocaina;1615;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/03/2023;cocaina;3235;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;08/04/2023;cocaina;2630;gramas;aeroporto;-3,038609982;-60,04970169
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;08/04/2023;cocaina;4100;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;08/04/2023;cocaina;6807;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/04/2023;cocaina;6133;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/04/2023;cocaina;9944;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;08/04/2023;maconha;3000;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;08/05/2023;cocaina;3976;gramas;aeroporto;-23,43555641;-46,47305679
AC;SR/PF/AC;RBR;RIO BRANCO;08/06/2023;cocaina;1810,8;gramas;aeroporto;-9,868888855;-67,89805603
SP;SR/PF/SP;GRU;GUARULHOS;08/06/2023;cocaina;3523;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/06/2023;cocaina;2436;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/06/2023;cocaina;3605;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2023;cocaina;1784;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2023;maconha;11872;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2023;cocaina;1786;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/09/2023;cocaina;1781;gramas;aeroporto;-23,43555641;-46,47305679
AC;SR/PF/AC;RBR;RIO BRANCO;08/10/2023;cocaina;2000;gramas;aeroporto;-9,868888855;-67,89805603
SP;SR/PF/SP;GRU;GUARULHOS;08/10/2023;cocaina;1247;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;08/10/2023;maconha;549;gramas;aeroporto;-23,00740051;-47,1344986
BA;SR/PF/BA;SSA;SALVADOR;08/11/2023;cocaina;3435;gramas;aeroporto;-12,9086113;-38,32249832
SP;SR/PF/SP;GRU;GUARULHOS;08/11/2023;cocaina;13972;gramas;aeroporto;-23,43555641;-46,47305679
MA;SR/PF/MA;SLZ;SAO LUIZ;08/12/2023;cocaina;3070;gramas;aeroporto;-2,58536005;-44,23410034
SP;SR/PF/SP;GRU;GUARULHOS;08/13/2023;cocaina;1500;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2023;cocaina;7951;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/14/2023;cocaina;4936;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;08/15/2023;maconha;7860;gramas;aeroporto;-3,038609982;-60,04970169
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2023;metanfetamina;33654;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/16/2023;cocaina;11100;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2023;cocaina;14646;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2023;cocaina;10016;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2023;metanfetamina;19513;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/18/2023;cocaina;16065;gramas;aeroporto;-23,43555641;-46,47305679
RN;SR/PF/RN;NAT;NATAL;08/19/2023;cocaina;4700;gramas;aeroporto;-5,911419869;-35,24769974
SC;SR/PF/SC;FLN;FLORIANOPOLIS;08/19/2023;cocaina;10126;gramas;aeroporto;-27,67027855;-48,55250168
SP;SR/PF/SP;GRU;GUARULHOS;08/19/2023;cocaina;4210;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/19/2023;cocaina;4325;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/19/2023;cocaina;2724;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;08/19/2023;cocaina;2408;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;08/19/2023;cocaina;1026;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;08/20/2023;cocaina;9270;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;08/21/2023;cocaina;2109;gramas;aeroporto;-3,776279926;-38,5326004
DF;SR/PF/DF;BSB;BRASILIA;08/21/2023;cocaina;7855;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;08/21/2023;cocaina;3264;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/21/2023;cocaina;2253;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/21/2023;cocaina;3009;gramas;aeroporto;-23,43555641;-46,47305679
RO;SR/PF/RO;PVH;PORTO VELHO;08/22/2023;cocaina;2170;gramas;aeroporto;-8,709289551;-63,90230179
SP;SR/PF/SP;GRU;GUARULHOS;08/22/2023;cocaina;3025;gramas;aeroporto;-23,43555641;-46,47305679
MT;SR/PF/MT;CGB;CUIABA;08/23/2023;cocaina;2000;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;08/23/2023;cocaina;3302;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/24/2023;cocaina;9982;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/25/2023;cocaina;5078;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/25/2023;cocaina;;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/26/2023;cocaina;11513;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/26/2023;cocaina;1172;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/27/2023;cocaina;24940;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/28/2023;cocaina;9018;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/28/2023;cocaina;9918;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;08/29/2023;cocaina;15025;gramas;aeroporto;-23,43555641;-46,47305679
PI;SR/PF/PI;THE;TERESINA;08/31/2023;cocaina;3224;gramas;aeroporto;-5,059939861;-42,82350159
SP;SR/PF/SP;GRU;GUARULHOS;08/31/2023;cocaina;10472;gramas;aeroporto;-23,43555641;-46,47305679
MT;SR/PF/MT;CGB;CUIABA;09/02/2023;cocaina;5420;gramas;aeroporto;-15,65289974;-56,11669922
MT;SR/PF/MT;CGB;CUIABA;09/02/2023;cocaina;5530;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;09/02/2023;cocaina;3049,4;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/04/2023;cocaina;12013;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/04/2023;cocaina;25986;gramas;aeroporto;-23,43555641;-46,47305679
BA;SR/PF/BA;SSA;SALVADOR;09/06/2023;cocaina;17000;gramas;aeroporto;-12,9086113;-38,32249832
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2023;cocaina;4602;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2023;cocaina;1564;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2023;cocaina;1525;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/07/2023;cocaina;1195;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/08/2023;cocaina;7495;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/08/2023;cocaina;7507;gramas;aeroporto;-23,43555641;-46,47305679
PA;SR/PF/PA;BEL;BELEM;09/09/2023;cocaina;726,72;gramas;aeroporto;-1,37925005;-48,47629929
SP;SR/PF/SP;GRU;GUARULHOS;09/09/2023;cocaina;3114;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/09/2023;cocaina;5060;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/10/2023;cocaina;4959;gramas;aeroporto;-23,43555641;-46,47305679
DF;SR/PF/DF;BSB;BRASILIA;09/12/2023;cocaina;10710;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/12/2023;cocaina;5030;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;09/12/2023;cocaina;514;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;09/12/2023;cocaina;1991;gramas;aeroporto;-23,00740051;-47,1344986
AM;SR/PF/AM;MAO;MANAUS;09/13/2023;maconha;1790;gramas;aeroporto;-3,038609982;-60,04970169
DF;SR/PF/DF;BSB;BRASILIA;09/14/2023;maconha;7235;gramas;aeroporto;-15,86916733;-47,92083359
DF;SR/PF/DF;BSB;BRASILIA;09/14/2023;cocaina;4800;gramas;aeroporto;-15,86916733;-47,92083359
SP;SR/PF/SP;GRU;GUARULHOS;09/14/2023;cocaina;13378;gramas;aeroporto;-23,43555641;-46,47305679
MT;SR/PF/MT;CGB;CUIABA;09/15/2023;cocaina;5100;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;09/15/2023;cocaina;8024;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;09/15/2023;cocaina;2305;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;09/15/2023;cocaina;999;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;09/16/2023;cocaina;12984;gramas;aeroporto;-23,43555641;-46,47305679
AM;SR/PF/AM;MAO;MANAUS;09/17/2023;maconha;2101;gramas;aeroporto;-3,038609982;-60,04970169
SP;SR/PF/SP;GRU;GUARULHOS;09/17/2023;cocaina;5904;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/17/2023;cocaina;2087;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/18/2023;cocaina;10179;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/18/2023;cocaina;9311;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;09/18/2023;cocaina;4019;gramas;aeroporto;-23,00740051;-47,1344986
AM;SR/PF/AM;MAO;MANAUS;09/19/2023;cocaina;615;gramas;aeroporto;-3,038609982;-60,04970169
PE;SR/PF/PE;REC;RECIFE;09/19/2023;cocaina;8300;gramas;aeroporto;-8,126489639;-34,92359924
PR;SR/PF/PR;CWB;CURITIBA;09/22/2023;cocaina;5200;gramas;aeroporto;-25,5284996;-49,17580032
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2023;metanfetamina;17596;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2023;cocaina;2997;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/22/2023;cocaina;2396;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;09/22/2023;cocaina;1996;gramas;aeroporto;-23,00740051;-47,1344986
CE;SR/PF/CE;FOR;FORTALEZA;09/23/2023;cocaina;800;gramas;aeroporto;-3,776279926;-38,5326004
CE;SR/PF/CE;FOR;FORTALEZA;09/23/2023;cocaina;800;gramas;aeroporto;-3,776279926;-38,5326004
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/24/2023;cocaina;8000;gramas;aeroporto;-22,80999947;-43,25055695
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/24/2023;cocaina;8500;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;09/24/2023;cocaina;8024;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2023;cocaina;2999;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2023;cocaina;2956;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/25/2023;cocaina;2951;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;09/26/2023;cocaina;1000;gramas;aeroporto;-3,776279926;-38,5326004
CE;SR/PF/CE;FOR;FORTALEZA;09/26/2023;cocaina;1000;gramas;aeroporto;-3,776279926;-38,5326004
CE;SR/PF/CE;FOR;FORTALEZA;09/26/2023;cocaina;144,69;gramas;aeroporto;-3,776279926;-38,5326004
CE;SR/PF/CE;FOR;FORTALEZA;09/26/2023;cocaina;169,15;gramas;aeroporto;-3,776279926;-38,5326004
SP;SR/PF/SP;GRU;GUARULHOS;09/26/2023;cocaina;3283;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/26/2023;cocaina;3000;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/26/2023;cocaina;2099;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;09/27/2023;cocaina;5063;gramas;aeroporto;-3,776279926;-38,5326004
DF;SR/PF/DF;BSB;BRASILIA;09/27/2023;cocaina;6250;gramas;aeroporto;-15,86916733;-47,92083359
AM;SR/PF/AM;MAO;MANAUS;09/28/2023;maconha;3170;gramas;aeroporto;-3,038609982;-60,04970169
MT;SR/PF/MT;CGB;CUIABA;09/29/2023;cocaina;3960;gramas;aeroporto;-15,65289974;-56,11669922
SP;SR/PF/SP;GRU;GUARULHOS;09/29/2023;cocaina;2994;gramas;aeroporto;-23,43555641;-46,47305679
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;09/30/2023;cocaina;1125;gramas;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;09/30/2023;metanfetamina;66854;comprimidos;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/30/2023;maconha;3188;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/30/2023;cocaina;5113;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;09/30/2023;cocaina;11011;gramas;aeroporto;-23,43555641;-46,47305679
PR;SR/PF/PR;CWB;CURITIBA;10/01/2023;ecstasy;1905;comprimidos;aeroporto;-25,5284996;-49,17580032
PR;SR/PF/PR;CWB;CURITIBA;10/01/2023;maconha;679,47;gramas;aeroporto;-25,5284996;-49,17580032
SP;SR/PF/SP;GRU;GUARULHOS;10/01/2023;cocaina;7186;gramas;aeroporto;-23,43555641;-46,47305679
AC;SR/PF/AC;RBR;RIO BRANCO;10/02/2023;cocaina;3250;gramas;aeroporto;-9,868888855;-67,89805603
RN;SR/PF/RN;NAT;NATAL;10/02/2023;cocaina;1372;gramas;aeroporto;-5,911419869;-35,24769974
RN;SR/PF/RN;NAT;NATAL;10/02/2023;cocaina;1372;gramas;aeroporto;-5,911419869;-35,24769974
SP;DPF/CAS/SP;VCP;CAMPINAS;10/04/2023;cocaina;4986;gramas;aeroporto;-23,00740051;-47,1344986
CE;SR/PF/CE;FOR;FORTALEZA;10/05/2023;cocaina;1249,3;gramas;aeroporto;-3,776279926;-38,5326004
SP;DPF/CAS/SP;VCP;CAMPINAS;10/05/2023;cocaina;717,88;gramas;aeroporto;-23,00740051;-47,1344986
CE;SR/PF/CE;FOR;FORTALEZA;10/06/2023;cocaina;5100;gramas;aeroporto;-3,776279926;-38,5326004
SP;SR/PF/SP;GRU;GUARULHOS;10/06/2023;cocaina;3103;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/06/2023;cocaina;13245;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/06/2023;cocaina;3115;gramas;aeroporto;-23,00740051;-47,1344986
SP;DPF/CAS/SP;VCP;CAMPINAS;10/06/2023;cocaina;4639;gramas;aeroporto;-23,00740051;-47,1344986
AL;SR/PF/AL;MCZ;MACEIO;10/07/2023;maconha;11932;gramas;aeroporto;-9,510809898;-35,79169846
SP;SR/PF/SP;GRU;GUARULHOS;10/07/2023;cocaina;5505;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/07/2023;cocaina;5493;gramas;aeroporto;-23,43555641;-46,47305679
AL;SR/PF/AL;MCZ;MACEIO;10/09/2023;maconha;10440;gramas;aeroporto;-9,510809898;-35,79169846
GO;SR/PF/GO;GYN;GOIANIA;10/09/2023;maconha;14650;gramas;aeroporto;-16,63199997;-49,22069931
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;10/09/2023;cocaina;1220;gramas;aeroporto;-25,60027885;-54,48500061
PR;DPF/FIG/PR;IGU;FOZ DO IGUACU;10/09/2023;cocaina;1220;gramas;aeroporto;-25,60027885;-54,48500061
RJ;SR/PF/RJ;GIG;RIO DE JANEIRO;10/09/2023;metanfetamina;12500;comprimidos;aeroporto;-22,80999947;-43,25055695
SP;SR/PF/SP;GRU;GUARULHOS;10/09/2023;cocaina;3212;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/09/2023;cocaina;6278;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;10/12/2023;cocaina;4714;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/12/2023;cocaina;3917;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/13/2023;cocaina;1053;gramas;aeroporto;-23,43555641;-46,47305679
SP;DPF/CAS/SP;VCP;CAMPINAS;10/13/2023;cocaina;169,23;gramas;aeroporto;-23,00740051;-47,1344986
SP;SR/PF/SP;GRU;GUARULHOS;10/14/2023;cocaina;1519;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/15/2023;cocaina;16060;gramas;aeroporto;-23,43555641;-46,47305679
CE;SR/PF/CE;FOR;FORTALEZA;10/16/2023;cocaina;7200;gramas;aeroporto;-3,776279926;-38,5326004
SP;SR/PF/SP;GRU;GUARULHOS;10/17/2023;cocaina;2490;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/17/2023;cocaina;3994;gramas;aeroporto;-23,43555641;-46,47305679
SP;SR/PF/SP;GRU;GUARULHOS;10/17/2023;cocaina;999;gramas;aeroporto;-23,43555641;-46,47305679
